format=1 tracks=8 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 112.5
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Bubble Ghost"
BA   14   CR         2   TR  6   CH  6   NT  C-          17/96
BA   14   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   14   CR     2+1/4   TR  1   CH  1   NT  D''         23/96
BA   14   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   14   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   14   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   14   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   14   CR     2+1/2   TR  4   CH  4   NT  D           31/96
BA   14   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   14   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   14   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   14   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   14   CR     2+3/4   TR  1   CH  1   NT  A'          23/96
BA   14   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   14   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   14   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   14   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   14   CR         3   TR  4   CH  4   NT  C           31/96
BA   14   CR         3   TR  5   CH  5   NT  G--         17/96
BA   14   CR         3   TR  6   CH  6   NT  G--         17/96
BA   14   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   14   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   14   CR         3   TR  7   CH 10   NT  C--          5/32
BA   14   CR     3+1/4   TR  1   CH  1   NT  B'          43/96
BA   14   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   14   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   14   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   14   CR     3+1/2   TR  4   CH  4   NT  G           31/96
BA   14   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   14   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   14   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   14   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   14   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   14   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   14   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   15   CR         0   TR  1   CH  1   NT  C''         19/96
BA   15   CR         0   TR  4   CH  4   NT  C'          55/96
BA   15   CR         0   TR  5   CH  5   NT  C--         17/96
BA   15   CR         0   TR  6   CH  6   NT  C--         17/96
BA   15   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   15   CR         0   TR  7   CH 10   NT  C--          5/32
BA   15   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   15   CR       1/2   TR  1   CH  1   NT  C''         19/96
BA   15   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   15   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   15   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   15   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   15   CR       3/4   TR  4   CH  4   NT  G           55/96
BA   15   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   15   CR         1   TR  1   CH  1   NT  C''         23/96
BA   15   CR         1   TR  5   CH  5   NT  G--         17/96
BA   15   CR         1   TR  6   CH  6   NT  G--         17/96
BA   15   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   15   CR         1   TR  7   CH 10   NT  C--          5/32
BA   15   CR     1+1/4   TR  1   CH  1   NT  G'          23/96
BA   15   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     1+1/2   TR  1   CH  1   NT  C''         23/96
BA   15   CR     1+1/2   TR  4   CH  4   NT  C'          31/96
BA   15   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   15   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   15   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   15   CR     1+3/4   TR  1   CH  1   NT  D''         43/96
BA   15   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   15   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   15   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   15   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   15   CR         2   TR  4   CH  4   NT  A           31/96
BA   15   CR         2   TR  5   CH  5   NT  C-          17/96
BA   15   CR         2   TR  6   CH  6   NT  C-          17/96
BA   15   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   15   CR     2+1/2   TR  1   CH  1   NT  D''         19/96
BA   15   CR     2+1/2   TR  4   CH  4   NT  G           31/96
BA   15   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   15   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   15   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   15   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   15   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   15   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   15   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   15   CR         3   TR  1   CH  1   NT  D''         23/96
BA   15   CR         3   TR  4   CH  4   NT  F           31/96
BA   15   CR         3   TR  5   CH  5   NT  G--         17/96
BA   15   CR         3   TR  6   CH  6   NT  G--         17/96
BA   15   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   15   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   15   CR         3   TR  7   CH 10   NT  C--          5/32
BA   15   CR     3+1/4   TR  1   CH  1   NT  G'          23/96
BA   15   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     3+1/2   TR  1   CH  1   NT  D''         23/96
BA   15   CR     3+1/2   TR  4   CH  4   NT  F            5/32
BA   15   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   15   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   15   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   15   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   15   CR     3+3/4   TR  1   CH  1   NT  E''         43/96
BA   15   CR     3+3/4   TR  4   CH  4   NT  G         3+19/96
BA   15   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   15   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   15   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   16   CR         0   TR  5   CH  5   NT  C--         17/96
BA   16   CR         0   TR  6   CH  6   NT  C--         17/96
BA   16   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   16   CR         0   TR  7   CH 10   NT  C--          5/32
BA   16   CR       1/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR       1/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   16   CR       1/2   TR  1   CH  1   NT  F''         19/96
BA   16   CR       1/2   TR  5   CH  5   NT  C-          17/96
BA   16   CR       1/2   TR  6   CH  6   NT  C-          17/96
BA   16   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   16   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   16   CR       3/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR       3/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR         1   TR  1   CH  1   NT  E''         19/96
BA   16   CR         1   TR  5   CH  5   NT  G--         17/96
BA   16   CR         1   TR  6   CH  6   NT  G--         17/96
BA   16   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   16   CR         1   TR  7   CH 10   NT  C--          5/32
BA   16   CR     1+1/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR     1+1/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   16   CR     1+1/2   TR  1   CH  1   NT  D''         23/96
BA   16   CR     1+1/2   TR  5   CH  5   NT  C-          17/96
BA   16   CR     1+1/2   TR  6   CH  6   NT  C-          17/96
BA   16   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   16   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   16   CR     1+3/4   TR  1   CH  1   NT  C''         23/96
BA   16   CR     1+3/4   TR  5   CH  5   NT  F#--        17/96
BA   16   CR     1+3/4   TR  6   CH  6   NT  F#--        17/96
BA   16   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   16   CR         2   TR  5   CH  5   NT  C-          17/96
BA   16   CR         2   TR  6   CH  6   NT  C-          17/96
BA   16   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   16   CR         2   TR  7   CH 10   NT  C--          5/32
BA   16   CR     2+1/4   TR  1   CH  1   NT  D''         23/96
BA   16   CR     2+1/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR     2+1/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   16   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   16   CR     2+1/2   TR  5   CH  5   NT  F#--        17/96
BA   16   CR     2+1/2   TR  6   CH  6   NT  F#--        17/96
BA   16   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   16   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   16   CR     2+3/4   TR  1   CH  1   NT  A'          23/96
BA   16   CR     2+3/4   TR  5   CH  5   NT  C-          17/96
BA   16   CR     2+3/4   TR  6   CH  6   NT  C-          17/96
BA   16   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   16   CR         3   TR  5   CH  5   NT  G--         17/96
BA   16   CR         3   TR  6   CH  6   NT  G--         17/96
BA   16   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   16   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   16   CR         3   TR  7   CH 10   NT  C--          5/32
BA   16   CR     3+1/4   TR  1   CH  1   NT  B'          43/96
BA   16   CR     3+1/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR     3+1/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR     3+1/4   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR     3+1/4   TR  7   CH 10   NT  D--          5/32
BA   16   CR     3+1/2   TR  5   CH  5   NT  C-          17/96
BA   16   CR     3+1/2   TR  6   CH  6   NT  C-          17/96
BA   16   CR     3+1/2   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   16   CR     3+3/4   TR  5   CH  5   NT  C--         17/96
BA   16   CR     3+3/4   TR  6   CH  6   NT  C--         17/96
BA   16   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   16   CR     3+3/4   TR  7   CH 10   NT  D--          5/32

BA   17   CR         0   TR  1   CH  1   NT  C''         19/96
BA   17   CR         0   TR  4   CH  4   NT  F           31/96
BA   17   CR         0   TR  5   CH  5   NT  F--         17/96
BA   17   CR         0   TR  6   CH  6   NT  F--         17/96
BA   17   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   17   CR         0   TR  7   CH 10   NT  C--          5/32
BA   17   CR       1/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR       1/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   17   CR       1/2   TR  1   CH  1   NT  C''         19/96
BA   17   CR       1/2   TR  4   CH  4   NT  E           31/96
BA   17   CR       1/2   TR  5   CH  5   NT  F-          17/96
BA   17   CR       1/2   TR  6   CH  6   NT  F-          17/96
BA   17   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   17   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   17   CR       3/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR       3/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   17   CR         1   TR  1   CH  1   NT  C''         23/96
BA   17   CR         1   TR  4   CH  4   NT  F           31/96
BA   17   CR         1   TR  5   CH  5   NT  C-          17/96
BA   17   CR         1   TR  6   CH  6   NT  C-          17/96
BA   17   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   17   CR         1   TR  7   CH 10   NT  C--          5/32
BA   17   CR     1+1/4   TR  1   CH  1   NT  G'          23/96
BA   17   CR     1+1/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR     1+1/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     1+1/2   TR  1   CH  1   NT  C''         23/96
BA   17   CR     1+1/2   TR  4   CH  4   NT  G           79/96
BA   17   CR     1+1/2   TR  5   CH  5   NT  F-          17/96
BA   17   CR     1+1/2   TR  6   CH  6   NT  F-          17/96
BA   17   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   17   CR     1+3/4   TR  1   CH  1   NT  D''         43/96
BA   17   CR     1+3/4   TR  5   CH  5   NT  B--         17/96
BA   17   CR     1+3/4   TR  6   CH  6   NT  B--         17/96
BA   17   CR     1+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   17   CR     1+3/4   TR  7   CH 10   NT  C--          5/32
BA   17   CR         2   TR  5   CH  5   NT  F-          17/96
BA   17   CR         2   TR  6   CH  6   NT  F-          17/96
BA   17   CR         2   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     2+1/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR     2+1/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR     2+1/4   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     2+1/4   TR  7   CH 10   NT  C--          5/32
BA   17   CR     2+1/2   TR  1   CH  1   NT  D''         19/96
BA   17   CR     2+1/2   TR  4   CH  4   NT  C'          79/96
BA   17   CR     2+1/2   TR  5   CH  5   NT  B--         17/96
BA   17   CR     2+1/2   TR  6   CH  6   NT  B--         17/96
BA   17   CR     2+1/2   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     2+1/2   TR  7   CH 10   NT  D--          5/32
BA   17   CR     2+3/4   TR  5   CH  5   NT  F-          17/96
BA   17   CR     2+3/4   TR  6   CH  6   NT  F-          17/96
BA   17   CR     2+3/4   TR  7   CH 10   NT  Bb--         5/32
BA   17   CR     2+3/4   TR  7   CH 10   NT  C--          5/32
BA   17   CR         3   TR  1   CH  1   NT  D''         23/96
BA   17   CR         3   TR  5   CH  5   NT  C-          17/96
BA   17   CR         3   TR  6   CH  6   NT  C-          17/96
BA   17   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   17   CR         3   TR  7   CH 10   NT  G#--         5/32
BA   17   CR         3   TR  7   CH 10   NT  C--          5/32
BA   17   CR     3+1/4   TR  1   CH  1   NT  G'          23/96
BA   17   CR     3+1/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR     3+1/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR     3+1/4   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     3+1/2   TR  1   CH  1   NT  D''         23/96
BA   17   CR     3+1/2   TR  4   CH  4   NT  D'          31/96
BA   17   CR     3+1/2   TR  5   CH  5   NT  F-          17/96
BA   17   CR     3+1/2   TR  6   CH  6   NT  F-          17/96
BA   17   CR     3+1/2   TR  7   CH 10   NT  G#--         5/32
BA   17   CR     3+1/2   TR  7   CH 10   NT  D--          5/32
BA   17   CR     3+3/4   TR  1   CH  1   NT  E''         43/96
BA   17   CR     3+3/4   TR  5   CH  5   NT  F--         17/96
BA   17   CR     3+3/4   TR  6   CH  6   NT  F--         17/96
BA   17   CR     3+3/4   TR  7   CH 10   NT  Bb--         5/32

BA   18   CR         0   TR  4   CH  4   NT  F           31/96
BA   18   CR         0   TR  5   CH  5   NT  F--         17/96
BA   18   CR         0   TR  6   CH  6   NT  F--         17/96
BA   18   CR         0   TR  7   CH 10   NT  G#--         5/32
BA   18   CR         0   TR  7   CH 10   NT  C--          5/32
BA   18   CR       1/4   TR  5   CH  5   NT  F--         17/96
BA   18   CR       1/4   TR  6   CH  6   NT  F--         17/96
BA   18   CR       1/4   TR  7   CH 10   NT  G#--         5/32
BA   18   CR       1/2   TR  1   CH  1   NT  F''         19/96
BA   18   CR       1/2   TR  4   CH  4   NT  E           31/96
BA   18   CR       1/2   TR  5   CH  5   NT  F-          17/96
BA   18   CR       1/2   TR  6   CH  6   NT  F-          17/96
BA   18   CR       1/2   TR  7   CH 10   NT  G#--         5/32
BA   18   CR       1/2   TR  7   CH 10   NT  D--          5/32
BA   18   CR       3/4   TR  5   CH  5   NT  F--         17/96
BA   18   CR       3/4   TR  6   CH  6   NT  F--         17/96
BA   18   CR       3/4   TR  7   CH 10   NT  Bb--         5/32
BA   18   CR         1   TR  1   CH  1   NT  E''         19/96
BA   18   CR         1   TR  4   CH  4   NT  F           31/96
BA   18   CR         1   TR  5   CH  5   NT  C-          17/96
BA   18   CR         1   TR  6   CH  6   NT  C-          17/96
BA   18   CR         1   TR  7   CH 10   NT  G#--         5/32
BA   18   CR         1   TR  7   CH 10   NT  C--          5/32
BA   18   CR     1+1/4   TR  5   CH  5   NT  F--         17/96
BA   18   CR     1+1/4   TR  6   CH  6   NT  F--         17/96
BA   18   CR     1+1/4   TR  7   CH 10   NT  G#--         5/32
BA   18   CR     1+1/2   TR  1   CH  1   NT  D''         23/96
BA   18   CR     1+1/2   TR  4   CH  4   NT  C           79/96
BA   18   CR     1+1/2   TR  5   CH  5   NT  F-          17/96
BA   18   CR     1+1/2   TR  6   CH  6   NT  F-          17/96
BA   18   CR     1+1/2   TR  7   CH 10   NT  G#--         5/32
BA   18   CR     1+1/2   TR  7   CH 10   NT  D--          5/32
BA   18   CR     1+3/4   TR  1   CH  1   NT  C''         23/96
BA   18   CR     1+3/4   TR  5   CH  5   NT  B--         17/96
